Tilltalsnamn,Antal bärare
KAUTAR,5
KAUTHAR,19
KAUTHER,10
KAVEEN,5
KAVERI,8
KAVI,12
KAVIN,21
KAVINA,2
KAVIPRIYA,2
KAVIRA,6
KAVISHA,2
KAVITA,39
KAVITHA,50
KAVIYA,5
KAVIYAZHINI,2
KAVOT,2
KAVYA,44
KAVYASHREE,2
KAWAKEB,5
KAWAKIB,6
KAWAL,2
KAWARIN,2
KAWE,2
KAWIN,3
KAWISARA,2
KAWKAB,25
KAWKABA,4
KAWLA,6
KAWSAR,129
KAWSER,12
KAWSHAR,2
KAWSSAR,2
KAWTAR,29
KAWTER,2
KAWTHAR,221
KAWTHER,69
KAWTHIR,2
KAWTHR,5
KAY,71
KAYA,44
KAYAL,5
KAYALVIZHI,2
KAYAN,10
KAYE,10
KAYENAT,2
KAYF,3
KAYLA,267
KAYLAH,7
KAYLAN,2
KAYLE,2
KAYLEE,76
KAYLEEN,10
KAYLEIGH,40
KAYLEN,5
KAYLEY,8
KAYLI,5
KAYLIE,53
KAYLIN,28
KAYLINE,6
KAYLINN,2
KAYLYN,3
KAYNA,2
KAYNAT,6
KAYNE,2
KAYO,6
KAYOKO,13
KAYRA,23
KAYSA,20
KAYTLIN,2
KAYU,2
KAYZA,2
KAZAL,17
KAZANDRA,9
KAZE,2
KAZEMIEH,2
KAZHAL,48
KAZHAN,8
KAZHAW,5
KAZHEEN,15
KAZHIN,7
KAZI,31
KAZIMIERA,46
KAZIWA,6
KAZIWE,2
KAZJAL,2
KAZNAK,2
KAZUE,6
KAZUKO,12
KAZUMI,5
KAZUYO,6
KAZZANDRA,3
KBRA,6
KBRET,2
KBRTI,2
KDSTI,4
KDUSAN,3
KE,22
KEA,7
KEALA,2
KEANA,5
KEANNA,3
KEARA,3
KEATON,2
KEBAR,2
KEBEDESH,2
KEBRA,2
KEBRON,3
KEDAWIT,3
KEDER,2
KEDEST,7
KEDESTE,2
KEDIGA,2
KEDIJA,31
KEDIRA,11
KEDISH,8
KEDJA,5
KEDRA,10
KEE,8
KEEANA,2
KEEF,2
KEELA,4
KEELEY,3
KEELY,6
KEEN,2
KEENA,5
KEENYAH,2
KEERAT,4
KEERATI,3
KEERTHANA,19
KEERTHI,18
KEERTHIGA,2
KEERTHIKA,2
KEERTHY,2
KEESIA,2
KEET,2
KEEVA,3
KEFA,2
KEFAA,9
KEFAET,2
KEFAH,41
KEFAIA,2
KEFAYA,7
KEFSERE,4
KEHI,2
KEHINDE,9
KEHKASHAN,3
KEHLANI,4
KEI,20
KEIA,2
KEIDI,2
KEIDY,2
KEIF,3
KEIKO,39
KEILA,57
KEILAH,5
KEILANI,4
KEILEY,3
KEILI,6
KEILIE,4
KEILLA,4
KEILY,10
KEINA,3
KEIRA,45
KEIRIA,3
KEISHA,23
KEISY,2
KEIT,8
KEITA,14
KEITH,4
KEITHY,3
KEITI,2
KEITIJA,3
KEITLIN,2
KEITY,4
KEJAL,7
KEJAN,3
KEJLA,5
KEJSI,10
KELA,5
KELANI,3
KELDA,3
KELECHI,9
KELEMUA,3
KELEMWA,2
KELI,5
KELIA,3
KELIANE,2
KELILIA,2
KELIMA,21
KELIN,2
KELINA,2
KELIS,4
KELISE,2
KELLEN,10
KELLEY,13
KELLI,27
KELLIE,195
KELLY,984
KELLYANE,2
KELNAZ,2
KELSEY,50
KELSI,3
KELSIE,8
KELSUME,3
KELSY,4
KELTOUM,18
KELTOUMA,7
KELU,2
KELY,4
KEM,2
KEMA,3
KEMALA,2
KEMER,9
KEMI,5
KEMIJA,2
KEMIKA,2
KEMILA,3
KEMJIRA,2
KEMYA,2
KEN,3
KENA,3
KENAN,18
KENANA,36
KENAR,5
KENARIK,2
KENAYA,2
KENAZ,5
KENCY,2
KENDA,59
KENDAH,4
KENDAL,2
KENDALL,9
KENDEL,5
KENDI,2
KENDRA,139
KENDY,3
KENEAN,2
KENECHI,2
KENEDA,2
KENG,3
KENI,2
KENIA,22
KENJA,4
KENJI,2
KENJO,2
KENNA,10
KENNEDY,7
KENNETH,2
KENNIE,3
KENNY,34
KENORA,6
KENOUZ,3
KENSA,2
KENSEY,2
KENSI,5
KENSIE,4
KENSINGTON,2
KENSY,6
KENULI,2
KENY,3
KENYA,15
KENYAH,3
KENZ,10
KENZA,185
KENZI,18
KENZIE,52
KENZY,10
KEO,3
KEONA,2
KEOTA,2
KEOWALIN,2
KEQIN,2
KERAM,2
KERAN,2
KERASA,4
KERAT,2
KEREN,41
KÉREN,2
KERENE,3
KERESHMA,2
KERESHMEH,2
KERI,11
KERIA,21
KERIJA,2
KERIMA,18
KERIMAN,4
KERIME,21
KERIN,3
KERISHMA,2
KERIYA,6
KERLI,15
KERLY,5
KERMENA,2
KERMINA,6
KERRI,6
KERRY,23
KERRYN,3
KERSTE,4
KERSTHIN,3
KERSTI,916
KERSTIE,10
KERSTIEN,2
KERSTI-MARI,2
KERSTIN,45037
KERSTIN MARIA,2
KERSTINA,4
KERSTINE,6
KERSTIN-MARI,2
KERSTIN-MARIA,2
KERTHY,2
KERTTU,239
KERTU,4
KERYA,2
KERYMA,2
KERZIBAN,2
KESANEE,2
KESANET,12
KESARA,7
KESARAPORN,2
KESER,2
KESHIA,4
KESHVAR,4
KESIA,12
KESIENA,3
KESINEE,11
KESJA,4
KESLEY,2
KESMA,2
KESON,11
KESORN,33
KESS,2
KESSARA,2
KESSIA,3
KESSIE,2
KESSY,3
KESTAN,6
KESTI,14
KET,8
KETAKI,5
KETAM,2
KETCHEN,2
KETE,5
KETEMA,3
KETEVAN,22
KETEVANI,8
KETH,20
KETHIA,4
KETHY,19
KETI,29
KETIA,8
KETIE,4
KETKAEW,3
KETKANOK,2
KETKI,3
KETLIN,2
KETMANEE,3
KETNIPHA,2
KETRA,2
KETRIN,6
KETRINA,6
KETSANEE,4
KETSARA,11
KETSARAPHON,2
KETSARAPORN,4
KETSARIN,5
KETSIA,10
KETSUDA,5
KETSUNEE,2
KETT,2
KETTER,2
KETTI,8
KETTIE,5
KETTY,287
KETURA,2
KETWIMON,2
KETY,7
KEUN,3
KEVI,13
KEVIN,19
KEVINE,10
KEVOK,4
KEVSER,63
KEVSERA,4
KEVSERE,2
KEWALEE,7
KEWALIN,12
KEWSER,7
KEXIN,10
KEY,11
KEYA,17
KEYF,5
KEYHAN,4
KEYI,3
KEYISHA,2
KEYLA,178
KEYLAH,15
KEYLI,2
KEYLIE,13
KEYLIN,11
KEYNA,6
KEYRA,6
KEYRIA,2
KEYSHA,4
KEYSHIA,2
KEYU,3
KEYUE,2
KEZA,5
KEZBAN,7
KEZI,3
KEZIA,17
KEZIAH,16
KEZIBAN,29
KH,2
KHA,8
KHAALI,6
KHABAT,19
KHABIBA,3
KHABIRA,2
KHADA,2
KHADAN,6
KHADDIJATOU,3
KHADDOUJ,14
KHADEEJA,27
KHADEEJAH,4
KHADEGA,5
KHADEGAH,2
KHADEJA,34
KHADEJAH,3
KHADEJE,2
KHADEJEH,4
KHADICHA,6
KHADICHAKHON,2
KHADIDIATOU,5
KHADIDJA,42
KHADIDJEH,3
KHADIDZHA,4
KHADIGA,36
KHADIGE,7
KHADIGÉ,3
KHADIGEH,4
KHADIGIA,2
KHADIIJA,19
KHADIIJO,11
KHADIJA,1245
KHADIJAH,80
KHADIJAT,6
KHADIJATOU,3
KHADIJATUL,2
KHADIJE,63
KHADIJEH,184
KHADIJH,2
KHADIJI,2
KHADIJO,103
KHADIYA,3
KHADIYO,2
KHADIZA,12
KHADIZATUL,6
KHADIZHA,2
KHADIZHAT,14
KHADJA,6
KHADJIJA,2
KHADOUJ,5
KHADRA,328
KHADRO,63
KHADY,14
KHAEKHAI,2
KHAI,3
KHAIMUK,2
KHAIR,3
KHAIRA,2
KHAIRAT,9
KHAIRIA,19
KHAIRIE,2
KHAIRIEH,8
KHAIRIYA,13
KHAIRIYAH,16
KHAIRUL,2
KHAIRUN,3
KHAIRYA,2
KHAIZARAN,2
KHALAT,15
KHALDA,17
KHALDAH,4
KHALDE,2
KHALDEH,2
KHALDIA,10
KHALDIAH,2
KHALDIE,3
KHALDIEH,5
KHALDIYA,3
KHALDIYE,2
KHALDIYEH,2
KHALDOON,2
KHALEDA,33
KHALEDAH,3
KHALEDEH,10
KHALEESI,7
KHALESA,6
KHALI,10
KHALIA,2
KHALIAH,2
KHALID,2
KHALIDA,132
KHALIDAH,27
KHALIDEH,2
KHALIFA,3
KHALILA,3
KHALILAH,3
KHALIMA,7
KHALIMAKHON,2
KHALIS,2
KHALISA,7
KHALIUN,11
KHALIUNAA,8
KHALOD,3
KHALOUD,4
KHALSA,8
KHAM,4
KHAMAEL,8
KHAMAIL,2
KHAMAR,8
KHAMBONG,2
KHAMI,12
KHAMIDA,2
KHAMISA,2
KHAMISSA,3
KHAMLEEN,2
KHAMLIN,3
KHAMMA,4
KHAMME,2
KHAMMI,2
KHAMMY,2
KHAMNUNG,3
KHAMPHAENG,2
KHAMPHAN,6
KHAMPHENG,2
KHAMPHONG,6
KHAMPHU,2
KHAMPIU,2
KHAMPORN,2
KHAMPRUAN,2
KHAMPUN,4
KHAN,5
KHANA,10
KHANAF,3
KHANDA,39
KHANDAN,10
KHANDSUREN,2
KHANE,3
KHANEM,20
KHANEMA,2
KHANH,41
KHÁNH,3
KHANI,6
KHANIFA,4
KHANIM,8
KHANITTA,6
KHANITTHA,23
KHANM,3
KHANNA,10
KHANNAF,2
KHANOM,12
KHANSA,20
KHANSAA,29
KHANSSA,3
KHANTHONG,7
KHANUENG,2
KHANUM,14
KHANUNGNIT,3
KHANZAD,8
KHANZADA,3
KHAO,2
KHAOLA,8
KHAOULA,34
KHARAMAN,3
KHARIEH,2
KHARISMA,2
KHARMA,11
KHARMAN,9
KHASH-ERDENE,3
KHATAM,3
KHATAR,3
KHATEMA,5
KHATERA,64
KHATERAH,5
KHATERE,2
KHATEREH,36
KHATIA,7
KHATIJA,2
KHATIMA,20
KHATIN,2
KHATIRA,22
KHATIRAH,3
KHATOL,3
KHATON,16
KHATOON,20
KHATOUN,81
KHATRA,10
KHATRE,2
KHATUN,9
KHATUNA,21
KHAULA,20
KHAVA,16
KHAVAR,8
KHAVRA,2
KHAWA,8
KHAWAR,18
KHAWLA,146
KHAWLAH,23
KHAYAL,7
KHAYALA,10
KHAYLAN,2
KHAYRAT,2
KHAYRIA,6
KHAYRIE,2
KHAZAL,5
KHAZAN,5
KHAZAR,2
KHAZEENA,2
KHAZMA,7
KHAZME,4
KHAZMI,2
KHAZNA,6
KHDIJA,4
KHEDA,19
KHEDI,5
KHEDIDJA,4
KHEDIJA,12
KHEILA,2
KHEIRA,21
KHEIRIA,5
KHEIRIEH,3
KHELAN,6
KHELAT,2
KHELIA,2
KHELOD,5
KHELOOD,2
KHELOUD,6
KHEMANIT,2
KHEMCHIRA,2
KHEMIKA,6
KHEMJIRA,6
KHEMMIKA,2
KHEMPHET,2
KHEMPORN,4
KHEMTHONG,4
KHENG,2
KHENNA,2
KHEREA,2
KHERIA,8
KHERIYA,3
KHERIYEH,2
KHERLEN,2
KHERTO,2
KHETAM,51
KHEYRA,2
KHIARA,3
KHIEM,2
KHILOD,3
KHILOLA,9
KHILOOD,8
KHILOUD,5
KHIM,5
KHIN,25
KHINA,2
KHIRA,8
KHIRIA,4
KHIRIE,2
KHIRIEH,3
KHISHIGDELGER,2
KHISHIGJARGAL,5
KHISHIGNYAM,2
KHISHIGSUREN,5
KHITAM,65
KHIZRA,4
KHLOD,11
KHLOE,32
KHLOÉ,28
KHLOOD,10
KHLOUD,44
KHNAW,4
KHOAN,4
KHODA,2
KHOKHA,2
KHOKHI,3
KHOKHY,2
KHOLA,11
KHOLAH,2
KHOLIDA,3
KHOLLOD,2
KHOLOD,38
KHOLOOD,8
KHOLOUD,109
KHOLUD,6
KHONAF,3
KHONAV,3
KHONAW,4
KHONCHEH,2
KHONGORZUL,25
KHOROLSUREN,3
KHORSHID,23
KHORSID,2
KHOSBAYAR,4
KHOSHAWIST,2
KHOSHBO,2
KHOSHGHADDAM,2
KHOSHI,11
KHOSHIBO,4
KHOSHY,6
KHOSIYAT,2
KHOUDIA,3
KHOULA,6
KHOULOD,4
KHOULOUD,28
KHOUNAF,2
KHOUZAMA,5
KHOZAM,3
KHOZAMA,6
KHOZIK,4
KHRISTINA,6
KHRISTINE,3
KHRUEAWAN,8
KHRYSTSINA,2
KHRYSTYNA,37
KHTAM,2
KHUAH,2
KHUDIJA,3
KHUE,3
KHUJESTA,3
KHUJISTA,2
KHULAN,43
KHULANGOO,3
KHULOD,5
KHULOOD,53
KHULOUD,52
KHULUD,21
KHULUUD,3
KHUMAR,2
KHUMARI,2
KHUNAF,2
KHUNANYA,2
KHUNAV,3
KHUNCHA,4
KHURAMAN,3
KHURIA,2
KHURMAH,2
KHURSHED,3
KHURSHEED,2
KHURSHID,6
KHURSHIDA,7
KHUSHBO,4
KHUSHBOO,10
KHUSHBU,10
KHUSHI,16
KHUSHNUDA,2
KHUSLEN,23
KHUZAM,2
KHUZAMA,15
KHWANCHAI,5
KHWANCHANOK,4
KHWANCHIRA,3
KHWANCHIT,3
KHWANDAO,2
KHWANJAI,4
KHWANJIT,3
KHWANLA,2
KHWANRUEAN,6
KHWANRUETHAI,3
KHWANTA,9
KHWLA,4
KHYATI,7
KHZOUM,2
KI,31
KIA,378
KIAN,8
KIANA,207
KIANAZ,2
KIANDOKHT,2
KIANDRA,2
KIANG,2
KIANI,2
KIANNA,4
KIANOOSH,2
KIARA,396
KIARAH,4
KIAT,3
KIBAR,14
KIBARIJA,2
KIBIRTI,2
KIBRA,38
KIBRET,3
KICK,3
KICKA,9
KICKAN,89
KICKEN,2
KICKI,750
KICKIE,20
KICKY,4
KID,11
KIDA,15
KIDAN,15
KIDANU,2
KIDDE,3
KIDDIST,2
KIDEST,11
KIDIST,34
KIDISTI,13
KIDISTY,3
KIDSAN,2
KIDST,2
KIDSTI,3
KIDUSAN,2
KIE,4
KIELA,5
KIELO,18
KIEM,3
KIEN,8
KIERA,27
KIERRA,2
KIERSTI,2
KIERSTIN,8
KIET,3
KIEU,32
KIÊU,2
KIEW,2
KIFAA,3
KIFAH,53
KIFAYA,15
KIFAYAH,4
KIFAYAT,4
KIFAYO,4
KIFLEMARIAM,2
KIFLU,2
KII,2
KIIA,10
KIIM,2
KIIN,31
KIINA,2
KIIRA,25
KIJA,10
KIKA,2
KIKI,74
KIKKA,2
KIKKAN,4
KIKKI,60
KIKUKO,4
KIL,2
KILDA,4
KILLIAN,3
KILTÄPP,2
KIM,2606
KIM ALEXANDRA,2
KIM ANH,3
KIM HONG,2
KIM LY,2
KIM NGAN,2
KIMA,46
KIM-ALEXANDRA,2
KIMAN,2
KIMAYA,8
KIMBELIE,3
KIMBERLEE,7
KIMBERLEY,87
KIMBERLI,3
KIMBERLIE,24
KIMBERLLY,2
KIMBERLY,550
KIMBERLYN,3
KIME,2
KIMELIE,4
KIMET,16
KIMETA,32
KIMETE,79
KIMI,21
KIMIA,110
KIMIE,3
KIMIJA,4
KIMIKO,9
KIMILIA,2
KIMIYA,43
KIMJA,5
KIMM,3
KIMMEY,2
KIMMI,7
KIMMIE,43
KIMMY,29
KIMONA,28
KIMONE,2
KIMORA,3
KIMYA,30
KIMYE,2
KIN,46
KINA,105
KINAN,4
KINANA,22
KINAZ,6
KINCSÖ,7
KINDA,119
KINDAH,7
KINDE,2
KINDRA,17
KINE,52
KINÉ,2
KING,6
KINGA,388
KINGDAO,5
KINGKAEW,10
KINGKAMON,2
KINGKAN,6
KINGKARN,2
KINI,2
KINJAL,5
KINKA,2
KINN,9
KINNA,27
KINNDA,3
KINNE,2
KINNEH,2
KINNY,2
KINO,5
KINORA,45
KINSI,18
KINTIJA,2
KINUE,3
KINZA,39
KINZI,5
KIO,2
KIRA,524
KÍRA,3
KIRAH,2
KIRALEE,2
KIRAM,2
KIRAN,73
KIRANA,13
KIRANDEEP,10
KIRANJEET,2
KIRAZ,14
KIRBY,2
KIRENIA,4
KIRI,7
KIRIA,6
KIRIAKI,60
KIRIAKOULA,6
KIRIAKULA,3
KIRIE,2
KIRIN,4
KIRISHA,2
KIRISTINA,2
KIRISTINE,2
KIRKE,10
KIROS,9
KIRRA,3
KIRRE,3
KIRSI,558
KIRSI MARJA,2
KIRSIKA,2
KIRSIKKA,2
KIRSI-MARIA,5
KIRSIMARJA,2
KIRSI-MARJA,18
KIRSTE,2
KIRSTEN,627
KIRSTI,657
KIRSTIE,12
KIRSTIN,24
KIRSTINA,2
KIRSTINE,20
KIRSTY,23
KIRTHANA,3
KIRTI,15
KIRUBA,2
KIRUTHIKA,3
KIRYA,2
KISANET,107
KISHA,8
KISHORI,2
KISHWAR,8
KISMA,5
KISMAT,3
KISMET,4
KISS,4
KISSA,2
KISSE,2
KISTAMAN,2
KISTI,5
KISWA,3
KIT,83
KIT YEE,2
KITA,9
KITANA,3
KITH,30
KITI,4
KITIARA,2
KITIJA,14
KITIMA,2
KITIYA,9
KIT-MARI,2
KITSANA,4
KITSO,2
KITT,25
KITTAYA,2
KITTE,8
KITTEN,5
KITTI,34
KITTIE,8
KITTIKA,3
KITTIMA,11
KITTIPORN,3
KITTIYA,30
KITTIYAPORN,2
KITTY,367
KIU,3
KIVA,3
KIVILCIM,4
KIWA,3
KIWI,25
KIYA,3
KIYANA,9
KIYARA,8
KIYMET,18
KIYO,4
KIYOKO,5
KIYOMI,6
KIZA,11
KIZE,2
KIZHAN,6
KIZITO,2
KJARA,4
KJELLA,4
KJELLAUG,4
KJELLFRID,4
KJELLRUN,4
KJERSTI,108
KJERSTIN,287
KJERSTINA,2
KJERSTINE,2
KJÄLLVI,2
KJÄRSTI,2
KJÄRSTIN,8
KLAARA,3
KLAARIKA,3
KLADES,3
KLADIS,4
KLAIRE,2
KLAIRUNG,4
KLARA,10558
KLÁRA,28
KLARA STINA,2
KLARA-BELLA,2
KLARAFINA,3
KLARA-FINA,6
KLARAH,3
KLARA-LI,2
KLARA-LINN,2
KLARA-LISA,6
KLARA-LO,2
KLARA-LOVISA,2
KLARA-MAJ,2
KLARA-MARIA,6
KLARA-MATILDA,2
KLARA-STINA,10
KLARE,3
KLARIDA,2
KLARIKA,2
KLARISA,10
KLARISSA,9
KLARITA,5
KLARRY,10
KLARY,30
KLAUDIA,532
KLAUDIJA,36
KLAUDJA,3
KLAUDYNA,4
KLAVDIA,4
KLAVDIIA,4
KLAVDIJA,3
KLAZINA,3
KLEA,51
KLEANA,2
KLEANTHI,3
KLEIO,5
KLEMENTINA,14
KLEMENTYNA,6
KLEO,42
KLEONIKI,9
KLEOPATRA,29
KLER,2
KLESTAN,5
KLEVA,2
KLEVATA,2
KLEVISA,5
KLILA,2
KLIMANS,2
KLIMENTINA,2
KLINGA,2
KLINTA,3
KLIO,5
KLOCKAR,3
KLODIA,19
KLODIANA,18
KLODINA,3
KLODJANA,5
KLOE,3
KLOÉ,2
KLOI,3
KLOTHILDE,2
KLOTILDA,2
KLOUD,8
KLOUDIA,10
KLUEWAN,2
KLÄRE,2
KMAR,4
KNAGG,2
KNAR,3
KNARIG,5
KNARIK,12
KNDA,2
KNER,3
KNIF,7
KNUT,9
KNUTS,2
KOBKAEW,4
KOBRA,219
KOBRAH,2
KOCERE,2
KOCHAKORN,2
KOCHAPORN,2
KOCHAR,14
KOCHER,4
KOCHI,2
KODA,2
KODCHAKORN,5
KODCHAPHAN,2
KODCHAPHON,2
KODOU,3
KOEUN,2
KOFAN,4
KOFOWOROLA,2
KOHAR,3
KOHARIG,2
KOHARIK,3
KOHINOOR,2
KOHINUR,2
KOI,2
KOIDU,2
KOISTAN,2
KOJAR,2
KOKAB,11
KOKEB,6
KOKILA,3
KOKO,7
KOKOB,80
KOKU,2
KOLA,2
KOLAN,3
KOLAR,3
KOLBRUN,6
KOLBRÚN,11
KOLFINNA,3
KOLNAZ,2
KOLSOM,5
KOLSOOM,5
KOLSOUM,10
KOLSUM,7
KOLU,2
KOMAL,56
KOMALPREET,3
KOMANG,3
KOMILA,8
KOMKAI,2
KOMOLA,2
KON,2
KONAIN,3
KONCA,2
KONCHANOK,2
KONG,4
KONGIT,3
KONGKAEW,3
KONJIT,9
KONKANOK,7
KONNI,3
KONNY,2
KONSTADINIA,2
KONSTANCA,2
KONSTANCE,7
KONSTANCIJA,2
KONSTANCJA,6
KONSTANDINA,5
KONSTANSE,2
KONSTANTIA,21
KONSTANTINA,152
KONSTANTINIA,20
KONSTANZE,6
KONUL,8
KOOI,3
KOOKIE,2
KOON,2
KOOS,14
KOPAL,2
KORA,3
KORAD,3
KORAKOD,2
KORAKOT,3
KORAL,2
KORALIA,2
KORANAT,3
KORAWAN,2
KORDELIA,4
KORDULA,4
KORI,2
KORINA,14
KORINNA,2
KORINNE,2
KORNCHANOK,2
KORNELIA,307
KORNÉLIA,7
KORNELIJA,31
KORNELIYA,2
KORNKAMOL,3
KORNKANOK,7
KORNNIKA,2
KORP,3
KORS,2
KORY,3
KOS,13
KOSA,11
KOSALA,2
KOSANA,6
KOSAR,31
KOSARA,4
KOSISOCHUKWU,4
KOSOVARE,66
KOSOVKA,2
KOSS,2
KOSTADINKA,4
KOSTAN,2
KOSTANA,6
KOSTANDINA,6
KOTCHAKON,3
KOTCHAKORN,13
KOTCHAMON,2
KOTCHAPAN,2
KOTCHAPORN,4
KOTCHAWAN,2
KOTHAI,2
KOTHAR,5
KOTHER,3
KOTOMI,5
KOTRYNA,33
KOTTE,3
KOUBRA,2
KOULA,9
KOULI,3
KOULISTAN,3
KOURA,2
KOURTNEY,3
KOUSALYA,3
KOUSAR,17
KOUSHIKA,2
KOUTHAR,8
KOVILJKA,15
KOVINA,2
KOWKAB,2
KOWSAR,90
KOWSER,7
KOWTHAR,10
KOWTHER,9
KOY,2
KOYAN,4
KOYNA,2
KOZETA,5
KOZHIN,4
KOZUE,4
KRAISORN,3
KRAKA,3
KRANTHI,3
KRASIA,3
KRASIMIRA,18
KRASSIMIRA,8
KRATIKA,2
KREETA,2
KREETTA,2
KREMENA,9
KRENARE,36
KRESHMA,2
KRESHNIKE,2
KRESTEEN,2
KRESTEL,3
KRESTEN,3
KRESTI,4
KRESTIN,13
KRESTINA,12
KRESTINE,2
KRI,4
KRIDSANA,2
KRILLAN,2
KRINA,2
KRIPA,2
KRIS,11
KRISA,2
KRISANA,7
KRISELA,2
KRISELDA,2
KRISHA,16
KRISHANI,2
KRISHIKA,4
KRISHMA,15
KRISHNA,36
KRISHNABEN,2
KRISHNAPRIYA,7
KRISHNAVENI,4
KRISMA,2
KRISS,4
KRISSANA,7
KRISTA,135
KRISTABEL,3
KRISTABELLA,2
KRISTAL,10
KRISTALIA,4
KRISTALINA,2
KRISTALL,3
KRISTALLO,2
KRISTAN,2
KRISTBJÖRG,5
KRISTE,3
KRISTEEN,5
KRISTEL,139
KRISTELA,2
KRISTELL,11
KRISTELLE,10
KRISTEN,30
KRISTENA,4
KRISTHEL,2
KRISTHINA,4
KRISTI,45
KRISTIAN,4
KRISTIANA,43
KRISTIANE,5
KRISTIANNE,2
KRISTIE,8
KRISTIEN,3
KRISTIIN,4
KRISTIINA,400
KRISTIINE,5
KRISTIJANA,5
KRISTIN,4808
KRISTÍN,24
KRISTINA,26267
KRISTÍNA,10
KRISTINE,815
KRISTINÉ,2
KRISTINË,2
KRISTIYANA,3
KRISTJANA,16
KRISTRÚN,3
KRISTY,23
KRISTYN,2
KRISTYNA,13
KRISTÝNA,17
KRISZTA,9
KRISZTINA,175
KRITEE,2
KRITHI,2
KRITHIKA,7
KRITI,12
KRITIKA,7
KRITIYA,2
KRITSANA,29
KRITSANEE,3
KRITSAYA,2
KRITTAYA,2
KRITTIYA,2
KRIZIA,4
KRIZTIN,4
KRIZTINA,4
KRONGKAEO,2
KRONGKAEW,3
KRONGKWAN,3
KRONGTHONG,2
KRONKANOK,2
KRSNA,2
KRSTA,3
KRSTINA,11
KRUAFA,2
KRUAWAN,5
KRUEAWAN,2
KRUS,2
KRUSMYNTA,2
KRUTHI,2
KRUTHIKA,6
KRUTI,4
KRUTIKA,3
KRYSTAL,20
KRYSTALLIA,2
KRYSTEL,10
KRYSTEN,2
KRYSTINA,4
KRYSTLE,3
KRYSTSINA,7
KRYSTYNA,815
KRZYSZTOFA,6
KRÅK,4
KRÅNG,9
KSANET,61
KSENIA,124
KSENIIA,77
KSENIJA,97
KSENIYA,26
KSENJA,2
KSHAMA,2
KU,6
KUAI,2
KUAN,3
KUBAR,2
KUBRA,47
KUBUDA,2
KUCHI,2
KUDRAT,4
KUDRET,8
KUDSAN,6
KUDUSAN,14
KUDZAI,6
KUEN,2
KUERBAN,4
KUESTAN,15
KUI,3
KUISTAN,3
KUJAY,5
KUJTESA,12
KUJTESE,2
KUJTIME,10
KUL,2
KULAB,4
KULANI,2
KULAP,6
KULARB,7
KULAYA,2
KULCHAYA,2
KULDEEP,8
KULDIP,8
KULESTAN,4
KULI,3
KULIA,2
KULISARA,2
KULJEET,3
KULLA,2
KULLAYA,3
KULNTA,2
KULPREEYA,2
KULSOM,2
KULSOOM,5
KULSOUM,2
KULSUM,10
KULSUMA,4
KULTHIDA,4
KULTHOM,2
KULTHOOM,4
KULTHUM,2
KULUBERHAN,2
KULVINDER,3
KULWANT,2
KULWINDER,13
KUM,4
KUMARI,18
KUMBA,41
KUMEL,2
KUMI,7
KUMIKO,17
KUMKUM,2
KUMRI,11
KUMRIE,5
KUMRIJA,13
KUMRIJE,48
KUMRIYE,3
KUMRU,4
KUMSAL,6
KUMUDINI,3
KUMUDUNI,3
KUMUTHINI,3
KUN,16
KUNCHAYA,2
KUNCHIRA,2
KUNDANA,3
KUNDUZ,3
KUNE,2
KUNG,5
KUNGS,2
KUNIGUNDE,2
KUNIKO,4
KUNJIRA,2
KUNJUMOL,2
KUNNIKA,6
KUNOUZ,2
KUNTHIDA,7
KUNTIDA,3
KUNYARAT,3
KURA,3
KURDA,10
KURDE,3
KURDESTAN,4
KURDI,4
KURDIN,4
KURDISTAN,32
KURDSTAN,4
KURESH,2
KURNIA,3
KURTULUS,2
KUSHI,3
KUSTAN,6
KUSUM,5
KUSUMA,20
KUSUMAWATHIE,2
KUSUMBEN,2
KUTUBO,3
KVETA,3
KVETOSLAVA,4
KWAI,10
KWAN,7
KWANCHIT,4
KWANG,4
KWANJAI,11
KWANJIT,4
KWANMUANG,2
KWANRUAN,2
KWANRUDEE,3
KWANRUTHAI,3
KWANTA,3
KWEE,3
KWESTAN,42
KWISTAN,3
KWOK,3
KWTHAR,2
KY,3
KYA,2
KYAMILE,2
KYANA,4
KYARA,4
KYAWT,2
KYBRA,2
KÜBRA,96
KYE,4
KYI,2
KYIAL,2
KYLA,12
KYLE,7
KYLEE,4
KYLIE,133
KYLL,5
KYLLAN,6
KYLLE,4
KYLLI,3
KÜLLI,10
KYLLIKE,3
KÜLLIKE,5
KÜLLIKI,2
KYLLIKKE,2
KYLLIKKI,108
KYM,4
KYMBAT,3
KYMETE,3
KYNA,3
KYO,5
KYOKO,29
KYONG,3
KYOUNG,3
KYRA,83
KYRI,3
KYRIA,4
KYRIAKI,68
KYRIAKOULA,4
KYRIE,2
KYSHA,3
KYU,3
KYUNG,14
KÅL,2
KÅRA,4
KÄBI,7
KÄDI,3
KÄHTY,2
KÄLLA,31
KÄMP,3
KÄRSTI,21
KÄRSTIN,98
KÄTE,37
KÄTH,54
KÄTHE,183
KÄTHI,3
KÄTHIE,35
KÄTH-MARIE,2
KÄTHRIN,4
KÄTHRINE,3
KÄTHY,50
KÄTI,4
KÄTIE,17
KÄTLIN,13
KÄTRIIN,2
KÄTRYN,2
KÄTTY,13
KÄTY,8
KÖNUL,6
KÖNÜL,6
KÖRPE,9
L,2
LA,15
LAANA,6
LAARNI,6
